source;target
834521;835799
1053186;1047636
340864;53
189847;706290
903274;987923
973768;892868
767560;3049
152492;152710
381589;380259
114515;700819
834804;164954
5167;9901
772513;757245
8235;4022
321543;346798
943478;525913
748567;51970
337078;2062
149275;149025
836714;835912
868410;943918
154640;153963
221729;10107
987955;990408
1004648;1005486
55697;979636
91932;743241
835742;834804
152998;153010
150089;150330
380267;380258
531133;88497
248492;4470
162267;2062
704929;704462
845208;845209
768949;12984
422424;422941
854022;853017
649639;935739
280219;440887
13920;970526
1045518;97328
759592;757939
921176;933922
823122;57022
18437;5313
61480;82444
932691;131842
148684;148861
756506;297419
155556;155541
919872;965439
470578;849671
149916;665719
109052;122345
218371;218385
873406;741202
263438;391
133962;72476
698533;836068
242432;315725
813224;710023
288470;74808
860040;1011279
276027;131081
331919;22130
93376;349246
110637;293
767467;767980
33941;297529
1032653;704106
16539;285938
9;20769
153476;153240
159792;160273
153951;154291
119929;101506
836994;852698
993576;159529
1056803;979072
235970;757292
704939;64543
479165;121
415552;513
148954;148739
152866;153999
389527;314411
818205;812395
101686;613191
366416;236937
214995;559749
818098;962351
150288;150284
836710;470574
559762;728098
344211;344373
965496;921628
887643;993892
380393;381663
921284;967936
149282;149296
157160;55132
812851;821393
711160;350570
841056;835909
281196;641152
590338;747031
8759;6825
220799;526946
128695;128978
933921;919813
295420;20525
683173;10917
689124;692165
297466;297051
965497;934075
858534;824984
852293;42899
845833;836904
423724;6580
951724;951765
986114;985393
753240;160227
365175;27105
973193;971335
50121;22953
149536;149466
160172;159868
831799;36181
117797;19280
972097;967528
18989;10324
937603;314508
1049449;919816
113769;120279
150282;149950
369859;15644
723714;847611
213297;311495
432002;578938
965993;965988
854443;849117
598426;154033
597356;947437
368269;89514
157346;92288
381588;380231
836530;834402
3882;9642
165060;175883
830365;973218
388627;9307
837301;846061
537116;539250
623855;729042
497848;5012
80379;408053
935201;552026
450143;144
919754;922014
855619;845838
849084;854143
293862;837298
150251;150319
267202;63912
1027285;710754
704816;342544
144835;244365
741538;16264
331844;166086
10040;4583
470537;845836
155831;283800
139784;20689
208863;544552
457925;17614
163355;157776
890024;890537
414842;783374
547;591
849080;470508
794782;794777
1006254;1007286
160391;160395
895861;177169
56827;119077
753823;752388
153204;153332
1056442;1056576
824223;36781
325068;267600
159870;159787
102843;13490
1056593;917452
149750;149723
326900;322667
58702;445582
853717;849677
756442;756297
987055;968366
880271;938821
833210;1056451
122073;122022
1056574;833251
800264;22373
19058;86779
93704;566
154989;42899
152456;1069300
756295;415939
152553;204874
131212;131367
996063;973620
1028072;16318
1054865;935736
438354;475097
917226;919294
435170;435113
122024;122418
299520;301056
770626;148932
679513;55132
1018742;144
470015;124499
149970;149968
22215;767096
155598;155660
774734;46913
150154;150388
443970;443965
847579;855385
159964;160292
79231;45913
150406;149973
150670;150534
381773;381649
839103;839006
182501;182496
952303;950775
213134;300074
1064800;1019354
141022;728075
118816;119178
844918;842056
704929;705741
993762;18827
852806;855684
365251;663500
147571;147581
159987;160318
821348;821351
332893;69001
147978;147946
933905;965445
160318;159813
954;289220
965820;967215
301908;299160
407670;405581
153178;153053
756402;160277
82649;1004022
1022971;1022504
1099633;48776
160039;160195
913867;913865
553999;28411
703182;789265
27788;6089
7830;188998
678905;4679
946191;950732
637917;321855
831644;101681
144721;54782
820751;42038
844141;845832
759948;593896
972790;971836
121941;101776
319902;318133
123922;950790
1083063;4003
844499;380279
121413;121944
144859;337426
482769;470582
872005;1105157
597640;606739
913055;162072
18045;13536
1027100;1034081
836521;836068
153178;153682
153274;153376
748934;92288
52339;771027
101382;48526
959375;664777
150449;150342
831805;831592
159757;159991
153176;153531
148872;148687
972089;889303
753267;160170
301077;308821
153737;153826
258071;271261
129826;139740
160120;160147
143199;145833
760019;100352
159856;160116
855762;842216
262072;949
112656;120905
378998;381941
1064654;1013670
8355;9882
973298;837408
688709;689481
194143;98149
528143;2961
941925;14237
753215;160161
378890;297592
17720;507559
69563;69572
170259;515727
100846;629327
732177;701133
849083;855651
7530;972879
1065990;166208
587147;803985
9964;9728
1069319;1069283
387220;15608
790687;540958
933886;919306
317512;317152
99318;167853
344057;344213
363519;745460
345353;88690
824869;557032
653267;971645
16516;400800
159634;160351
9670;9905
758882;117
153292;153545
642107;723973
150033;150228
1081275;1013479
987747;973194
50097;152693
148980;148987
9230;3979
160056;159945
149017;149025
989354;989383
854408;843957
118770;118963
591560;299212
882687;882430
966033;921625
150263;149993
238957;307887
382019;379062
243569;99114
160303;160286
831893;1004710
381674;381835
853906;413475
378972;542023
1007947;304809
713702;822884
903235;967521
965998;966029
900420;900434
381674;381657
159703;160321
837437;845834
160183;159898
484751;6432
980691;980714
1045372;92288
515583;430894
160156;159921
153259;153643
852899;293873
153122;153468
380376;380256
327860;795070
309034;56924
749606;749570
160238;159718
390374;475134
698777;211705
152577;152703
845222;29741
704946;723180
973672;901183
68991;498875
219958;220630
790608;198268
42861;165811
219763;219587
64054;474507
813823;230071
1063408;1063404
728098;255595
822215;3463
880571;925951
61961;291
999290;1045455
588738;900131
830274;835951
149904;150440
391930;330595
721766;979069
147020;160421
1046456;1016333
747423;617390
833144;834512
149474;149534
31621;400800
917431;919496
1101598;1109734
1006834;1005799
747310;155790
313940;440286
276066;276076
951647;905391
153184;153729
772228;770848
160243;160293
706970;11442
621455;622614
548013;549281
919859;938935
836070;838816
1045447;1045368
89423;14223
361800;15966
337535;19654
920722;869799
1039737;1045367
4843;20561
520057;78294
30281;219592
1005151;874476
760255;754590
153234;153190
93424;744488
174844;369242
789275;343017
8435;703075
951502;917995
120687;119233
835745;1052613
50097;152733
468426;161836
443646;20367
849307;844376
80246;81372
855688;849488
347499;184646
154992;154996
1043415;1039829
847455;840412
232305;8538
517154;76737
96930;71284
482767;838909
199184;4494
69017;379386
42773;41931
91191;556425
895873;893637
132708;22908
167692;167617
574934;87704
705709;57357
321946;311106
847502;838726
220359;220390
673872;1062479
983264;948246
351933;118957
965443;844504
208794;209563
149178;149087
219828;403
321214;321022
688065;121001
973212;973306
739015;177880
890715;971596
715579;621040
385113;387182
1035501;1035942
116905;116904
794059;288470
1029924;178422
425554;1012563
152524;152668
148999;148971
503756;503629
766756;663598
154821;154774
22685;37435
215793;21762
849841;838754
448667;433842
153367;153165
312752;475108
1025792;843285
942648;20619
965576;933887
831616;531780
921658;966006
18661;11132
874374;892238
884799;885047
153279;153361
851566;848865
854410;470570
903008;985768
823201;824086
150067;150300
9976;965891
58702;65584
609276;55132
455656;291024
153555;153361
33454;14400
999244;935
765337;771844
790990;342248
153196;153356
249342;757292
139765;139729
6360;359370
1083416;1083417
148742;148841
853318;470700
107881;63093
931551;990943
760672;757245
152677;152670
21056;55873
333545;620993
1075806;21534
372366;456460
933840;965569
921578;945295
321387;322741
51924;461290
847439;855748
108644;292
839079;846059
296492;380211
1031047;833810
637651;636246
758078;759586
849179;837104
152609;152617
989211;972103
97092;776734
851566;838921
327115;227467
147946;147983
935797;653370
161647;8384
332907;33552
566905;37076
977099;977108
1049683;105305
652624;736973
966024;965679
344920;3261
358400;305235
683216;884972
945559;988669
794083;772708
531211;536051
242785;403
989190;973761
66631;46734
756704;429895
895828;896115
1045482;950344
1007627;933200
760256;754573
761736;180983
8799;275862
473229;473204
159643;159651
11640;70957
217185;774063
883940;649626
508051;5099
145699;725712
932421;993344
756386;159642
405514;26478
168670;978729
153232;153818
831868;971567
934242;44126
66414;10071
424501;286278
711197;541224
745580;219039
257120;3049
326549;671869
854443;839103
381929;28272
954648;32523
190735;250432
1031981;787910
979569;65331
320044;301781
844187;842484
86908;13404
695202;30990
379061;381901
1025660;1025797
900195;15985
581750;126639
153107;153850
971508;1010944
10085;9255
9865;500201
966040;140430
64803;64806
229090;328581
9848;10103
759892;397852
856049;144
652311;961229
343808;395448
92767;21239
903233;985775
122315;122388
812420;190846
897965;120
972457;994914
172923;208563
1110439;801763
744276;101531
165361;177921
467786;56793
153100;153050
521299;883940
388498;438671
764939;57360
917125;919869
351416;238853
61957;4606
89852;219595
381606;380373
381706;381692
482778;482831
49617;921173
176106;825485
903577;1008636
285067;111219
149264;149262
1061333;575437
160310;160023
149111;149032
122341;122668
990447;989378
799058;799048
1086570;286017
1028070;1029152
676367;856
5148;9807
8250;752382
31682;3978
457454;502310
964317;100829
153298;153856
75259;49224
1010965;1043302
1041945;1049395
921515;921677
935656;160744
1039827;946520
706151;701222
640394;96029
9909;3959
685824;518441
145137;99372
1052920;1054279
441009;380251
159813;160155
970686;164324
751341;939364
72592;15796
122289;121982
665155;4003
921138;917122
152010;28272
153151;153111
270407;64888
290902;438223
834516;1056559
921416;965830
195252;4473
88464;11632
918488;890721
388507;661819
3959;951353
148652;770818
747978;896628
967510;588491
935933;935920
218859;164440
9925;3007
991911;918082
37793;292989
897886;33296
1019850;566
5489;64174
148882;148885
761666;291
1049496;1052624
752340;641881
704455;283201
379032;381923
949868;42899
374993;13404
100907;183966
182287;262427
157907;31358
148849;148724
1108348;1104881
737858;736914
153614;153057
354866;2815
933915;919216
121405;122314
297535;164937
392913;302936
927056;937385
961425;968061
155577;155614
347066;320487
301107;130484
153261;153217
842324;848954
919810;965512
269586;326444
158812;109392
378980;378963
307499;953542
222295;222290
604366;586334
160288;159722
456707;456704
452865;600934
823503;627707
366740;219832
975577;985066
7481;12344
167568;17332
27754;197107
806701;120
257221;44537
148641;148645
476142;92288
1020150;311115
867214;2897
1045509;1054136
674576;927063
1003244;9288
873287;1104884
849245;470515
8299;20596
379050;381925
5152;9117
654211;752890
84889;563786
833211;1054968
835968;837307
838726;849486
62044;7794
892638;884737
1036566;1034461
153042;153533
842016;59306
23697;471689
153219;153295
855486;855496
264638;315063
128635;922805
943659;319943
22386;248
17473;362
283811;283416
271348;33590
357402;1050778
895805;340586
153916;153903
971410;971396
519905;44334
143471;143454
289818;847926
159893;160124
294744;123408
422744;43964
1002728;1068631
160280;339486
740371;51915
15083;67664
746638;34328
368507;950174
154717;154541
839078;842580
154648;154467
424887;663698
821540;167889
952325;1043280
245391;764836
999354;2908
470549;834902
343117;930403
155488;51059
836116;837431
107403;63950
470555;838722
62129;9576
687401;897306
218052;175116
150202;150298
917594;921670
689485;689443
152692;152694
148990;148992
275364;542787
155998;115474
307136;474
153259;153755
31517;276949
980494;1082675
32236;10000
1104885;1099532
138437;10005
862957;54185
1062753;971836
56437;503758
831216;815329
892627;892746
319946;303942
157511;820677
873583;934155
677574;368998
51427;5071
320457;3264
85525;42899
8653;9827
8236;9517
153043;153437
148892;148814
834728;72511
23632;19598
728782;649
406800;33361
122016;122102
891678;74039
118486;707985
589341;840848
1043408;1045259
935703;917597
378942;381851
118878;118986
148704;148775
108021;840594
10469;296617
971875;987773
756204;542025
326537;326505
2210;116836
154581;154860
971877;985764
136902;391274
7577;244282
153137;153039
921178;641597
5157;8426
501429;288797
710701;18639
743937;452716
921484;921517
155662;155558
345074;7625
706724;155039
750143;15796
153178;153389
152488;152556
836116;855617
150108;149864
957034;318644
755015;755043
4597;5893
341401;329218
74221;453772
213155;908956
153169;153617
443891;190037
971518;874478
21679;25863
54617;770812
154546;154351
8723;17813
1024193;939618
943847;208
443646;475016
152654;152608
327059;10124
447142;614513
9940;506526
815814;285504
917268;921512
60145;59627
931044;652909
881734;184230
930507;219832
190647;213158
965651;129621
177882;177157
381678;380262
234365;292607
838718;844137
43346;281745
154979;155030
381885;381934
830030;587096
784000;456260
549281;554765
645997;605416
382348;526946
921411;965399
998253;447929
79873;170874
153039;153383
884261;814336
159935;160122
1099636;929494
1075708;219587
736263;746545
9974;3960
459193;42899
113433;936317
153170;153220
678312;784033
748877;539673
987777;971507
93437;744860
536097;121485
1048974;1054288
942422;769184
1102951;166612
245038;116467
660483;342544
921625;966042
838922;470570
9504;51163
651264;651214
720992;698484
584788;340586
44828;116464
153099;153114
1048981;824932
847565;849028
1047602;1054350
753016;160062
933853;933857
837274;989371
368172;368178
910411;908992
892229;990445
961337;961523
931991;931992
317172;299125
336843;318122
869528;785969
795604;152466
806322;844327
710698;795221
293862;841943
386615;8318
57032;9501
846125;100525
967936;298719
15796;75149
705057;983485
160322;160051
10099;189014
323269;337803
1056442;1047601
731181;789574
857944;66399
74186;759849
538387;405913
153081;153677
153865;154754
159807;159870
380343;378893
749791;749541
299324;302011
149984;666251
42255;200749
149529;149542
660315;504644
307189;405835
63402;387871
243416;246415
787764;21991
854442;835797
160223;159718
659223;244208
925373;761687
159623;160145
758530;970761
628755;70819
155664;155600
160190;160322
720454;704946
1111260;1104883
372730;379527
905693;1049034
504862;219589
610223;3486
513037;60698
745209;421197
351860;293537
160211;159908
237197;851053
154137;154325
663698;402327
851223;844843
154640;154174
903279;967521
149704;149782
1106253;1103159
388828;388826
758089;756419
10258;279093
471287;309222
226371;236997
12950;5201
1094160;129792
10050;9894
435432;383628
934457;932514
158641;28272
662346;663237
149270;149117
695163;695191
358574;345019
946744;915520
625453;416515
61448;61449
159723;160168
1025583;458748
522900;63419
919585;973765
53847;6208
299175;301989
890940;890090
259827;1073600
1066887;1071119
149718;149815
565489;8751
931044;659811
453383;649532
700563;500037
588489;71396
849879;843971
550051;552620
319172;342873
777978;154932
149835;149832
972070;892211
951525;955666
1025409;1015133
965387;921354
154010;28272
946117;61999
873994;986522
833260;1049304
649833;1005003
351800;44211
965988;917414
119597;817600
222276;222221
156095;751472
912444;58916
756019;758431
885658;885712
825483;430867
820615;919384
208394;430122
208489;2917
971670;1043191
687401;690358
150279;150426
275874;6101
1045095;435152
759760;758017
3681;7390
831871;1013207
861420;861419
427280;413109
24924;1084729
834406;36181
153231;52398
171148;156778
919690;919828
27788;14139
64151;227710
917567;921396
813818;660724
1081273;1081280
946419;1045256
892065;889341
837508;847574
149584;149635
460276;36780
836679;837104
649141;213325
262374;3772
1046669;27627
15563;24208
381804;381802
968140;967538
455279;129267
139613;4467
155533;155639
921517;966003
297457;139733
81861;275475
152735;152664
935725;1035247
305128;22607
666122;150362
150426;150258
159851;159762
136651;135284
906357;951629
82871;92288
903013;874091
111339;208616
1033507;831799
889292;987779
970378;47145
972875;13733
153118;153512
757769;758080
149971;150182
514937;400739
154640;154034
611630;64967
152747;152694
62615;832362
1001530;984197
430234;572797
625108;10754
326287;90437
139583;498494
756477;761663
475074;314098
345092;62411
837273;839079
519504;403
1077114;2843
562786;480169
160253;160339
155562;155585
664164;752856
440709;440689
352903;731348
727753;12325
80908;45913
176944;305644
672520;98529
653140;774473
963425;963192
150646;268587
1043569;1045459
767972;767952
973438;830274
97917;446888
7887;11616
858;1091194
854591;847578
1069914;696084
972710;704371
985772;987788
928525;911295
405122;140810
886018;886012
973023;859666
919473;933756
903011;989428
435660;6494
61257;60586
670334;670127
152902;152861
649639;230811
326380;13712
461235;4734
616811;307458
30395;757292
965662;965429
18876;10523
218711;164440
1054338;836530
84275;85353
297049;139453
5585;59641
316686;298095
844929;293883
142459;928783
1032310;97951
1027304;1027277
726829;931102
32000;787830
722476;4003
701359;701355
763179;763442
1043414;340586
159871;159769
1081278;884087
756514;756404
971586;892060
835739;1047597
291316;443644
334848;757292
201983;925931
699286;37133
293873;838922
564343;106800
21408;19409
759707;759860
16805;260516
43660;5566
149958;150264
6255;273469
73381;305850
117800;117797
6207;7353
846084;836711
836679;470582
977139;211988
873583;965433
154634;154559
934150;340586
592041;3350
19256;3009
752632;130383
1018213;31817
150273;150175
760455;55132
843975;838914
982080;821348
435152;435181
966009;934128
792547;982126
874370;987928
298095;152975
148893;148719
847075;8522
970116;970145
844461;851382
152664;152658
360064;379386
727000;52813
1052081;430074
479845;53884
971515;986535
758064;761638
380281;381830
352059;414637
366692;11128
328638;276840
1022094;1065102
592299;1045646
574589;14624
147965;147950
156671;13314
917531;965996
390544;519197
734892;4945
143149;148537
814359;775462
160040;160190
1071114;1016835
149939;150157
160199;160142
791104;793777
134481;146694
755132;841547
764566;745994
965985;834666
150125;149871
150428;150116
663700;664815
153093;153471
774904;59306
286496;236937
155588;155572
155643;5937
183153;116467
346566;548303
456916;248
9934;98406
504165;87182
858306;7682
908311;93340
816305;381845
9846;219873
5156;2
414666;856
144400;1045285
85111;7687
148702;148788
896782;700
20598;703213
1065855;441713
118926;118658
849233;837299
1063511;1068507
174382;14855
456247;388099
148936;148794
3359;34576
903012;1002561
934134;917567
1068358;1016835
934160;919869
967593;857109
159999;159876
79125;15789
704309;3463
1065104;1066901
44029;219587
153114;153277
137268;180720
38556;365955
293889;293858
121786;121936
160038;159633
881454;62124
10083;11192
834522;1052918
224935;121061
745595;743660
622837;622826
44795;264170
1054915;1054930
148939;148859
857568;102241
1065032;858462
291265;206132
153315;559374
380353;381583
943982;794917
656357;793130
183542;163793
159763;160016
1048994;1056428
756232;756511
180991;760643
699029;723645
509215;9290
13184;17339
982055;792540
933903;917126
831733;833090
4022;5071
833260;1054281
270948;19391
381838;380368
323761;309348
336830;284249
951222;400390
122087;102742
524982;3451
153179;153527
144842;122243
1054686;339622
965432;934077
239588;55894
777960;456706
956093;956092
424077;438383
304539;403
754580;756447
9959;25454
508167;967709
68096;68168
696307;696052
891678;117640
380243;380288
503053;19464
544191;547398
1045517;834812
153243;153371
966031;933922
381859;381950
987728;171190
87418;3463
154137;154489
15863;10897
1013046;830285
286387;253240
857626;545385
1005539;973763
885430;925914
752863;740331
811689;767979
971509;874089
834526;1054306
1006870;386255
333500;891766
256773;46227
1005815;2136
560552;142135
9791;9992
1026138;1025791
317390;317383
1109813;215354
321143;891705
83019;143185
208;22375
987965;977338
574723;188993
262436;5392
153096;153814
902903;972065
650260;42899
792114;46321
1016788;1063373
753215;160038
7398;154126
903167;9625
153582;153300
19786;80854
944628;945083
1100473;1088139
153737;153670
1067828;141729
359917;13591
32000;55073
441789;473767
148178;159435
792577;792845
259175;219589
67035;18537
293871;470499
10053;10068
9881;9044
220572;177169
549762;150034
628871;315167
958119;69503
877512;457902
847454;556079
196938;267241
149855;150437
136657;869437
1022333;3529
151842;151853
20604;63736
289283;190381
18639;882787
700047;704958
9181;54185
388500;847618
475027;152856
10760;989439
158911;733966
723191;12647
658596;289031
159782;159671
155605;155629
1007656;139758
884601;938792
42861;250074
308608;19505
1049506;92288
893090;893099
194531;825588
296952;448747
149170;149203
121997;102016
593193;588072
56155;837133
860440;799439
916953;861517
1052785;1033916
666992;368108
150258;150037
98816;554672
102919;63231
380386;380369
510453;79180
220442;218054
1039819;1043407
235697;5675
839109;844877
152619;24049
758433;758004
800;301089
727480;62234
556086;855620
317331;318079
785475;58269
683113;903787
381968;381891
27757;928756
1054988;402004
320947;9307
1000990;12398
154902;123603
400600;642299
1056590;587620
9903;542712
849080;470519
892908;345268
788058;730306
636967;60008
849055;482780
60941;93515
153241;153314
152662;152696
148040;239189
121780;102890
1027207;291
470495;847436
759063;759067
299290;298803
7325;52442
516717;16382
11266;100102
51302;48131
994747;801588
133102;19403
370848;807473
108007;620993
611502;5424
707567;16318
1065211;161724
595204;598194
466795;27105
900478;900475
458501;725933
360391;470347
912436;911336
285034;1024971
150419;150064
35313;21931
592181;609177
40086;197430
297464;297091
118818;119059
149850;150272
58298;360575
470499;854433
565727;33584
9840;9905
45184;4807
25392;7557
320020;18319
1034960;3464
286537;4039
403907;1101453
91797;743244
324642;336132
640181;15800
194154;53395
286040;3285
9972;8380
124528;290503
128461;92288
160268;160237
269706;43040
10098;25208
1038503;103
355532;219837
118882;119256
553273;9998
812418;774956
863704;1066910
188999;877959
160117;160018
559762;7073
33943;1010942
866083;203090
530373;753613
118606;119663
473768;953927
989149;840567
129874;362819
480700;458198
840411;849880
836898;840763
469458;213080
379374;139766
84211;89563
160008;159980
903274;989354
935301;978987
149168;149143
439285;217
973684;933913
343746;291687
764178;760898
343811;155534
10105;9731
186876;1024145
997866;452655
922955;932514
185777;219587
606800;606798
1096459;186880
112126;285793
518810;76387
951610;951501
194276;459623
849435;849233
188999;844617
397852;772608
965437;919473
483144;287002
447918;22439
150389;150441
776651;323164
751798;5001
180663;9584
911087;737161
384789;124549
154790;42899
825114;223430
429970;314115
20367;161323
521299;882029
126406;309620
72163;11218
754570;756270
150035;150066
704923;706373
312143;346918
946207;55132
1056430;1056440
7887;132627
512334;513408
919306;965991
1010935;889392
1047402;1052907
179152;962559
159794;159629
1109958;967751
776863;92288
10547;537223
881739;2966
1052914;833293
838718;842216
88302;437874
810953;407767
951715;951701
557769;843942
160331;159630
371223;124325
295394;21574
998188;7952
989156;987922
816458;821581
1104781;1101596
459560;459853
343894;214
69332;68853
150415;150310
7683;273061
346869;422631
1049253;1050989
1034078;1035359
13703;3346
8575;62141
10032;3958
892211;989349
455829;11614
1005524;989293
150302;150291
838730;855654
13735;64825
606974;539185
99122;121992
156138;156102
830477;776664
405509;658007
756503;318829
102311;102900
381798;381587
225440;730533
317823;129179
311105;321529
309495;300924
989288;892851
152693;152500
122259;122258
9415;36176
285504;116173
258161;104467
153289;153165
965504;921665
637939;637936
320706;332581
15189;912859
155718;155560
971638;971806
347615;365021
161918;20427
139396;514791
470543;854199
919471;934143
314059;277532
838916;293869
148831;148992
112634;5553
758011;756493
702965;21239
411084;411087
160336;160268
218384;218386
837271;844371
177154;99008
262148;628589
341994;107283
968516;62
1053184;1054355
1024523;1067786
380240;381702
160146;159917
9836;9890
153368;153538
301054;917417
159680;159915
760099;104398
830039;728898
874374;841294
1014734;1014719
1056803;1050826
469995;469966
155584;155573
844147;849881
149279;764369
249661;15891
153104;153041
1056239;984056
837434;855617
34079;2124
972714;764363
155960;747315
51447;110005
274541;462749
921388;101685
822622;150983
892117;66257
155562;155645
31741;52797
27736;18224
457448;291
173969;593073
840556;837754
706829;641619
297173;297135
118790;118656
379048;382045
96652;423097
509190;13403
710015;886196
160049;159943
159606;160004
159410;147069
776306;116686
1038246;1038719
834518;1056439
672240;672242
901783;92288
160322;160087
761658;754548
213097;215140
381958;382001
379448;381692
754010;160026
9526;988722
159800;159665
821081;480165
773644;727000
805175;803730
157352;157362
347764;67988
77040;8323
960890;3462
836995;835972
160122;160023
159710;160035
1086417;976184
896889;610876
153132;153663
130710;13241
150208;150105
917424;937206
153301;153629
19308;44323
557763;854411
757042;759172
19943;367206
61525;87050
799228;1005202
7877;178022
682785;682304
302039;3856
580249;746753
555622;55132
156842;193654
380397;381645
8427;91298
836903;854854
593394;591931
9901;9914
891456;1072989
1054442;1056455
1065894;749452
258161;673
345771;107522
367254;21683
973190;902974
51627;994529
798970;798974
152917;154111
921671;921362
855019;368166
153267;153664
840219;837298
504337;855755
591052;620993
437692;308682
5324;688166
971591;989349
837508;482789
830036;592541
431768;670334
143455;149443
699436;700695
973185;973186
153186;153756
1077502;291850
1054787;1053903
952304;946539
973761;973688
689145;689110
1084596;790255
148786;148939
153225;153155
149291;149205
4941;7365
470552;855751
1082168;306046
966019;922021
9943;9916
470573;839084
668971;524279
1036339;1036506
9882;3013
148786;148738
753255;159680
1058779;423628
155001;154946
2899;465008
942711;801358
430040;459360
704918;847615
707615;764944
28431;14173
281432;75125
460032;6371
48012;21704
973172;973662
846059;837432
673064;153896
150432;150230
426904;620993
477094;738054
989341;1010931
121562;122309
753126;128678
848880;854847
279997;295574
132530;3956
829204;3346
159394;147042
566905;355653
153878;154086
149247;149288
470001;931589
148982;148646
122025;122079
342023;15228
214889;992945
1027957;1027762
921482;966002
212887;38008
1020614;290337
734818;791107
154380;154341
888790;3047
378021;32060
155621;155557
75016;400058
692423;697472
917429;919496
17056;68981
844876;482777
1005524;986060
1042445;1042332
560964;645171
1104480;1104500
150218;150008
269100;362
526228;388692
291299;99951
1045464;999289
293882;293878
111979;577
109051;102007
824466;12655
157121;139728
5071;171169
1059260;787830
921641;291
795249;1976
220984;151008
178984;161762
982124;982075
21933;592
875779;368399
470498;844917
102007;101778
989438;987789
448479;11192
369069;391
878690;21991
160033;160086
457532;483833
18974;62423
758227;756544
153194;153102
833117;860079
833320;1056572
987789;987929
1047619;835758
135485;856
148954;148714
149166;149206
1054293;1045510
47890;269161
985048;43136
12644;812009
307501;306655
971645;986577
559374;153314
745286;1050407
807858;143452
706978;2991
150326;150338
970114;968138
352162;352157
398730;398732
700563;402291
7554;336412
745969;744034
148921;148965
76007;25734
885027;864706
754539;756470
75214;13483
143195;143458
293861;849028
513674;972717
989156;990416
152544;204867
758013;755973
794267;674632
160135;159888
440535;444192
159891;160280
14617;749875
152911;152917
989194;971507
260301;702498
342666;83930
6090;353848
853249;837505
986532;986545
1095609;916762
12983;525062
149135;149226
159736;160202
844931;854658
149575;149619
522625;403
42255;5681
973751;830269
971871;972081
10066;7949
266014;266012
701788;192266
849053;557762
892605;2916
148660;148917
1020092;60008
326181;326296
469998;379363
8722;9902
832635;585562
155563;155584
149129;149214
9273;396601
456104;409189
922044;919850
919837;933750
382020;378964
951762;951529
662228;662519
122089;121788
261280;82430
1007072;1006020
15937;748742
952895;4062
934015;921365
1035103;1034065
19786;355
149868;150204
754388;368998
5168;10051
149955;684964
646080;460
35332;374132
777144;777605
149059;149166
865475;865471
159997;160233
309568;252161
417030;628377
756035;758001
813735;83
832610;860392
845844;855378
235668;341768
297693;139801
754859;754852
154340;154757
152500;152629
302651;260051
756472;759760
478688;67304
755788;953015
466452;66520
1047640;833147
150174;150393
774710;761687
714727;80800
760870;760878
123551;282542
101021;101272
155023;128942
424542;422631
794602;306564
935334;123156
746557;11618
442859;307310
851305;482786
766737;33452
320607;343112
381924;382054
3048;461278
1034270;69483
469972;469986
412367;525605
1047602;1047600
728671;649422
843963;264638
149223;149201
1089810;1104879
153096;153527
293863;849082
6360;461230
679138;342544
160242;159607
283780;398997
1026531;1026191
842584;840233
971422;971412
301989;299115
9891;9898
37009;55659
419490;556080
159620;160120
836710;849881
542584;6333
266147;847619
6089;309137
378890;381787
51061;299568
459327;39860
994090;56549
378950;379032
759163;761687
888401;945080
9861;10045
1069298;369026
423602;250285
972121;973439
19286;3440
1102109;1086474
840187;840203
834514;833275
14361;8167
1075499;93774
148976;148781
470553;844181
965998;965996
735818;444053
566602;46093
1006805;761687
381875;379021
1056560;1045509
457216;44537
159752;159989
921359;840245
208216;775147
966014;921668
119066;118870
381855;291
593394;598058
174272;809107
932639;447687
1050828;97596
102052;121207
557748;470537
32638;19200
149835;149683
453977;11055
1065100;1065121
159864;159862
1100331;160447
947016;625323
153276;153374
683281;244282
153479;153315
661423;529989
154876;154794
415415;986185
966001;934014
379062;380335
178424;220431
411680;426318
823979;1041499
39018;502310
148751;148730
838911;293870
122278;122024
1025093;340586
653267;990443
227497;4037
813823;660724
961761;1008885
9095;9940
967701;967685
736429;20427
905968;303688
971404;971412
178994;185310
149083;149264
756025;756481
328825;31001
834511;834841
64503;418814
914709;25605
915448;887696
153157;153787
148816;148875
737394;937278
919306;921668
322484;337507
884032;929494
19066;65567
1016639;931841
672628;1079044
754568;756212
80516;76554
76897;1999
919273;921670
320098;318138
278644;2161
381689;378934
903729;2843
706389;674478
259156;876390
973351;174094
304545;214058
131983;45997
936427;908
56;342625
32423;102070
847341;470576
848760;853389
849081;844923
153069;153398
792381;122318
195773;953015
158582;114161
884367;75677
8765;10606
973032;75125
183159;183157
178201;431178
149489;149530
115857;164754
1026010;53306
535123;216192
531665;60698
112214;9451
1091871;259055
42748;349359
149285;149045
524279;7353
379032;381856
245417;248809
1036810;68209
673584;3334
919446;919836
9867;9206
152536;152614
10106;5154
926455;941797
160149;159672
128989;128891
989288;978683
336943;74808
706393;157913
14411;66846
881454;60956
447275;27105
533180;535719
806355;334987
1016598;91202
349420;44693
381999;381966
84018;949124
852710;837092
2120;63386
11308;14356
971577;933684
1032245;935695
1010929;842242
148743;148818
903235;1002922
891713;177169
160268;159924
1047641;1049307
752876;447332
622839;622834
150075;549762
121982;121972
986377;804752
66201;18880
984447;45403
431834;45599
150269;150242
